user_id,new_user,age,sex,country,device,operative_system,source,total_pages_visited,home_page,listing_page,product_page,payment_page,confirmation_page
17014,1,22,Male,US,desktop,windows,Ads,2,1,0,0,0,0
16359,1,41,Male,UK,mobile,iOS,Seo,4,1,1,1,0,0
40438,0,22,Female,US,mobile,other,Direct,2,1,0,0,0,0
62218,0,33,Female,Germany,mobile,other,Direct,7,1,1,1,0,0
23224,0,30,Female,US,mobile,android,Direct,4,1,1,1,0,0
64616,1,35,Female,US,mobile,iOS,Seo,4,1,1,1,0,0
46407,1,17,Female,US,desktop,windows,Seo,9,1,1,0,0,0
59902,0,26,Male,Germany,desktop,windows,Direct,3,1,1,1,0,0
7883,1,19,Female,US,mobile,iOS,Ads,5,1,1,1,0,0
71740,1,19,Female,China,mobile,iOS,Direct,2,1,0,0,0,0
28606,1,41,Female,US,mobile,iOS,Ads,3,1,0,0,0,0
77913,0,28,Female,US,mobile,android,Seo,4,1,1,1,1,0
45865,0,33,Male,US,desktop,windows,Direct,5,1,1,0,0,0
260,0,23,Male,UK,desktop,windows,Direct,5,1,1,0,0,0
41530,0,35,Female,China,desktop,windows,Direct,2,1,0,0,0,0
29390,0,32,Male,US,mobile,android,Direct,3,1,1,1,0,0
64066,0,40,Female,China,desktop,windows,Direct,3,1,0,0,0,0
52439,0,30,Female,China,mobile,android,Direct,12,1,1,1,0,0
37737,0,19,Male,US,mobile,android,Seo,9,1,0,0,0,0
44022,1,28,Male,US,desktop,mac,Ads,8,1,0,0,0,0
36694,0,30,Male,UK,mobile,iOS,Ads,3,1,1,0,0,0
2777,1,23,Female,US,desktop,mac,Seo,3,1,1,1,0,0
9593,0,27,Female,US,mobile,android,Direct,3,1,0,0,0,0
33063,0,27,Female,US,desktop,windows,Seo,3,1,1,1,0,0
18176,0,48,Female,US,mobile,other,Direct,8,1,1,1,0,0
50142,0,27,Female,China,mobile,iOS,Seo,6,1,1,0,0,0
26561,0,29,Female,US,mobile,iOS,Direct,12,1,1,1,0,0
22087,0,32,Female,US,mobile,other,Direct,5,1,1,0,0,0
46282,0,25,Male,US,mobile,iOS,Direct,4,1,0,0,0,0
27797,1,33,Female,US,mobile,android,Ads,5,1,1,1,0,0
10838,1,19,Female,UK,mobile,android,Seo,2,1,1,0,0,0
40354,0,44,Female,US,mobile,other,Direct,3,1,1,1,0,0
34558,0,41,Female,Germany,mobile,android,Ads,7,1,1,0,0,0
40529,0,32,Male,US,desktop,windows,Direct,4,1,1,0,0,0
68118,1,40,Male,Germany,mobile,iOS,Seo,3,1,1,1,0,0
65152,1,18,Female,US,mobile,other,Ads,18,1,1,1,1,1
5418,1,17,Male,US,mobile,android,Seo,5,1,0,0,0,0
32968,0,36,Male,US,mobile,android,Direct,2,1,1,0,0,0
11575,1,17,Female,US,mobile,iOS,Ads,2,1,1,0,0,0
62428,0,33,Female,UK,desktop,windows,Direct,6,1,1,1,0,0
733,1,27,Male,US,mobile,android,Seo,6,1,1,1,0,0
24752,0,25,Female,UK,desktop,windows,Direct,4,1,1,1,1,0
25437,1,26,Female,US,desktop,windows,Seo,5,1,0,0,0,0
84358,0,41,Female,Germany,desktop,windows,Direct,10,1,1,1,0,0
77094,1,24,Female,UK,mobile,iOS,Direct,16,1,1,1,1,1
86410,1,28,Female,US,mobile,iOS,Seo,4,1,1,1,1,0
48186,0,35,Female,US,desktop,mac,Direct,2,1,1,0,0,0
37143,0,33,Male,Germany,desktop,mac,Direct,3,1,1,1,0,0
73541,0,39,Female,US,desktop,windows,Direct,6,1,0,0,0,0
52335,0,44,Male,China,mobile,android,Direct,10,1,1,0,0,0
20363,0,46,Male,China,desktop,windows,Seo,1,1,0,0,0,0
88702,1,34,Male,China,mobile,iOS,Ads,5,1,0,0,0,0
23529,0,37,Male,US,mobile,iOS,Direct,1,1,0,0,0,0
5540,0,39,Male,Germany,mobile,iOS,Direct,3,1,1,1,0,0
64881,0,30,Female,US,mobile,android,Direct,3,1,1,0,0,0
17369,1,21,Male,China,mobile,iOS,Direct,3,1,1,1,0,0
89096,0,28,Female,China,mobile,android,Direct,7,1,1,1,1,0
34639,0,46,Male,Germany,mobile,iOS,Direct,7,1,1,1,0,0
85594,0,42,Female,China,mobile,iOS,Direct,5,1,1,1,0,0
54455,1,27,Female,US,mobile,iOS,Ads,3,1,0,0,0,0
73732,0,25,Male,US,mobile,android,Direct,4,1,0,0,0,0
56406,1,34,Female,US,desktop,mac,Ads,3,1,1,1,0,0
58428,0,19,Female,US,mobile,iOS,Direct,6,1,1,1,0,0
71913,0,36,Female,Germany,desktop,windows,Direct,4,1,1,1,1,0
11472,0,23,Female,US,mobile,iOS,Ads,7,1,1,1,0,0
26073,0,36,Female,Germany,desktop,windows,Seo,7,1,1,1,0,0
22066,0,41,Female,Germany,desktop,mac,Direct,4,1,1,1,0,0
83823,0,37,Male,UK,desktop,windows,Ads,2,1,1,0,0,0
55175,1,19,Female,Germany,mobile,android,Seo,4,1,1,1,0,0
17041,1,31,Male,US,mobile,iOS,Seo,2,1,0,0,0,0
60555,0,27,Male,Germany,mobile,iOS,Direct,4,1,1,1,1,0
83625,0,26,Female,US,desktop,windows,Direct,17,1,1,1,1,0
4586,1,53,Male,China,mobile,iOS,Ads,4,1,1,0,0,0
15019,0,25,Female,UK,mobile,other,Direct,2,1,0,0,0,0
4691,0,32,Female,US,desktop,windows,Direct,17,1,1,1,1,1
49138,0,20,Female,US,mobile,android,Direct,3,1,0,0,0,0
5783,1,36,Male,US,mobile,iOS,Seo,3,1,1,1,0,0
40367,0,37,Male,US,mobile,android,Direct,7,1,0,0,0,0
84603,1,40,Female,US,mobile,android,Direct,5,1,1,1,0,0
61305,0,41,Female,UK,mobile,iOS,Direct,5,1,1,0,0,0
79004,0,34,Female,US,desktop,windows,Ads,3,1,0,0,0,0
31722,0,23,Male,UK,desktop,windows,Ads,4,1,1,1,0,0
66013,0,26,Male,US,desktop,mac,Seo,5,1,1,1,0,0
12039,0,23,Female,US,mobile,iOS,Ads,8,1,1,0,0,0
77699,1,37,Female,US,desktop,windows,Direct,2,1,0,0,0,0
86247,0,45,Male,China,mobile,other,Direct,4,1,1,1,1,0
81238,0,23,Female,US,desktop,windows,Direct,3,1,1,1,0,0
85605,0,28,Female,US,mobile,iOS,Direct,3,1,1,0,0,0
55639,0,30,Female,China,mobile,iOS,Direct,7,1,1,1,0,0
19662,0,20,Female,China,mobile,android,Direct,1,1,0,0,0,0
31263,0,36,Male,US,desktop,windows,Ads,4,1,1,1,0,0
42020,0,34,Female,US,desktop,windows,Ads,4,1,1,0,0,0
15602,0,37,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
61587,0,24,Male,US,mobile,iOS,Direct,1,1,0,0,0,0
11190,1,28,Male,US,desktop,windows,Seo,3,1,1,0,0,0
42623,0,37,Male,US,mobile,android,Seo,1,1,0,0,0,0
81775,1,34,Female,US,desktop,mac,Ads,7,1,0,0,0,0
67218,0,27,Female,UK,desktop,windows,Direct,4,1,1,1,0,0
45447,1,52,Male,US,mobile,android,Seo,3,1,1,1,0,0
83881,0,20,Male,US,desktop,windows,Direct,6,1,1,1,1,0
59556,0,41,Female,US,desktop,windows,Seo,8,1,1,0,0,0
23692,0,21,Male,UK,mobile,iOS,Direct,3,1,1,1,0,0
74040,0,24,Male,US,mobile,other,Direct,14,1,1,1,1,1
28772,0,33,Male,US,desktop,windows,Direct,11,1,0,0,0,0
76641,0,32,Male,Germany,mobile,iOS,Direct,3,1,1,1,0,0
24004,1,41,Female,US,desktop,windows,Seo,11,1,1,0,0,0
88278,0,26,Female,China,mobile,android,Direct,7,1,0,0,0,0
69197,0,25,Female,US,desktop,windows,Direct,3,1,1,1,0,0
41315,1,27,Female,US,mobile,android,Seo,22,1,1,1,1,1
67902,0,34,Male,UK,desktop,windows,Direct,3,1,1,1,0,0
5531,0,24,Female,US,desktop,other,Direct,3,1,0,0,0,0
79010,0,34,Female,Germany,mobile,iOS,Direct,4,1,1,1,0,0
64001,1,34,Female,UK,mobile,iOS,Seo,3,1,0,0,0,0
5075,0,50,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
35483,1,33,Female,US,mobile,android,Seo,3,1,1,1,0,0
58068,1,41,Female,China,desktop,windows,Seo,8,1,0,0,0,0
62519,0,32,Male,UK,mobile,iOS,Direct,2,1,1,0,0,0
39010,0,21,Male,US,desktop,windows,Direct,18,1,1,1,1,1
697,1,43,Male,US,mobile,android,Seo,3,1,1,1,0,0
76071,0,31,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
42539,0,34,Female,US,mobile,android,Direct,3,1,0,0,0,0
47852,1,23,Female,US,mobile,iOS,Seo,4,1,1,0,0,0
67370,0,26,Male,US,mobile,android,Direct,9,1,0,0,0,0
32492,0,23,Female,US,mobile,android,Direct,5,1,1,1,0,0
61157,1,44,Female,US,mobile,iOS,Seo,10,1,1,0,0,0
38840,1,36,Female,US,mobile,iOS,Direct,9,1,1,1,0,0
33893,0,37,Male,China,mobile,iOS,Ads,3,1,1,1,0,0
18382,0,33,Female,US,desktop,windows,Seo,9,1,0,0,0,0
33121,0,29,Male,US,desktop,mac,Direct,4,1,1,1,0,0
80037,1,24,Female,US,mobile,android,Ads,3,1,1,1,0,0
43135,0,38,Male,US,desktop,windows,Direct,6,1,1,0,0,0
38758,1,27,Female,UK,desktop,windows,Seo,3,1,0,0,0,0
14934,1,31,Male,US,mobile,android,Seo,2,1,1,0,0,0
12784,0,30,Male,Germany,desktop,windows,Seo,6,1,1,1,0,0
66875,0,40,Male,US,mobile,android,Direct,5,1,0,0,0,0
28911,0,27,Female,China,desktop,windows,Direct,3,1,1,1,0,0
44886,0,17,Female,US,desktop,mac,Seo,4,1,0,0,0,0
35199,1,56,Male,UK,mobile,android,Seo,2,1,0,0,0,0
12881,1,42,Male,US,mobile,iOS,Seo,2,1,0,0,0,0
31712,0,33,Male,US,mobile,android,Direct,3,1,1,1,0,0
78304,1,38,Female,US,desktop,windows,Seo,6,1,1,0,0,0
57791,1,28,Male,US,mobile,iOS,Ads,3,1,1,1,0,0
21537,1,25,Male,US,desktop,windows,Direct,4,1,1,0,0,0
54143,0,38,Female,Germany,desktop,windows,Seo,5,1,1,1,0,0
67920,0,30,Female,US,desktop,windows,Seo,13,1,1,1,0,0
20312,0,40,Female,US,desktop,mac,Direct,19,1,1,1,1,0
47900,0,20,Female,UK,mobile,android,Direct,2,1,1,0,0,0
65212,0,24,Female,US,desktop,windows,Direct,4,1,1,0,0,0
53526,0,23,Female,US,mobile,iOS,Direct,1,1,0,0,0,0
76401,0,41,Female,US,desktop,windows,Direct,10,1,1,1,1,0
34416,0,45,Male,US,desktop,windows,Direct,6,1,1,1,0,0
88140,0,48,Female,China,mobile,iOS,Direct,4,1,1,1,0,0
74229,1,33,Female,UK,mobile,android,Ads,3,1,1,1,0,0
64410,0,34,Female,China,mobile,android,Direct,6,1,0,0,0,0
59452,0,51,Male,UK,desktop,windows,Direct,6,1,1,0,0,0
299,0,40,Male,US,desktop,mac,Direct,11,1,1,1,0,0
31151,0,38,Female,US,mobile,iOS,Direct,8,1,1,1,0,0
73879,0,37,Female,US,desktop,windows,Direct,4,1,1,1,0,0
72467,0,28,Male,US,mobile,iOS,Direct,5,1,0,0,0,0
27491,0,26,Male,US,mobile,android,Seo,8,1,0,0,0,0
17760,0,33,Female,UK,mobile,android,Direct,5,1,1,1,1,0
76297,0,34,Female,US,desktop,windows,Direct,4,1,0,0,0,0
35110,0,24,Female,US,desktop,mac,Direct,5,1,1,0,0,0
33395,0,26,Female,US,mobile,iOS,Direct,6,1,1,0,0,0
1051,1,23,Female,China,mobile,iOS,Seo,15,1,1,1,0,0
17130,0,26,Female,China,mobile,android,Ads,3,1,0,0,0,0
61958,0,19,Male,US,mobile,iOS,Direct,6,1,1,1,0,0
77618,0,40,Male,US,desktop,mac,Direct,4,1,0,0,0,0
19364,1,62,Male,UK,desktop,windows,Seo,1,1,0,0,0,0
13598,0,32,Female,UK,mobile,android,Direct,2,1,1,0,0,0
46833,1,32,Female,Germany,mobile,iOS,Seo,3,1,1,0,0,0
75084,1,18,Male,US,desktop,windows,Seo,3,1,1,1,0,0
9114,1,38,Male,US,desktop,windows,Seo,11,1,1,1,0,0
47297,0,28,Male,Germany,desktop,windows,Seo,4,1,1,1,0,0
52710,0,34,Female,US,mobile,iOS,Direct,13,1,1,1,0,0
50163,0,27,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
85633,1,23,Male,US,mobile,iOS,Seo,5,1,0,0,0,0
59189,0,28,Female,China,mobile,iOS,Direct,5,1,0,0,0,0
64823,0,29,Male,China,mobile,android,Direct,3,1,1,1,0,0
81644,0,28,Male,US,desktop,linux,Direct,7,1,1,1,0,0
77447,0,24,Male,US,mobile,iOS,Seo,2,1,0,0,0,0
79918,0,42,Female,US,desktop,windows,Direct,11,1,0,0,0,0
11126,1,17,Female,US,mobile,iOS,Ads,3,1,0,0,0,0
35713,0,22,Male,US,mobile,other,Direct,3,1,1,0,0,0
64920,1,43,Male,UK,desktop,linux,Ads,14,1,1,0,0,0
18184,1,25,Female,Germany,mobile,android,Seo,6,1,1,1,0,0
32830,0,29,Female,US,desktop,windows,Direct,4,1,1,0,0,0
4071,1,23,Male,China,desktop,windows,Ads,4,1,0,0,0,0
14699,0,39,Female,US,desktop,windows,Direct,5,1,0,0,0,0
45521,0,26,Female,Germany,desktop,mac,Direct,3,1,1,1,0,0
31754,1,26,Male,UK,desktop,windows,Seo,1,1,0,0,0,0
5035,0,27,Female,US,mobile,other,Direct,12,1,1,0,0,0
47695,0,29,Male,US,mobile,iOS,Direct,8,1,1,0,0,0
63187,0,26,Female,US,mobile,android,Direct,3,1,1,1,0,0
29112,0,36,Male,Germany,desktop,windows,Direct,3,1,1,1,0,0
48430,0,19,Female,UK,desktop,windows,Seo,9,1,1,0,0,0
15176,1,28,Male,US,desktop,windows,Seo,10,1,1,0,0,0
32174,1,31,Female,US,desktop,mac,Seo,2,1,0,0,0,0
15633,1,43,Male,Germany,desktop,windows,Ads,8,1,1,1,0,0
49808,0,25,Male,US,desktop,windows,Ads,5,1,0,0,0,0
61816,1,24,Male,US,mobile,iOS,Ads,4,1,0,0,0,0
41093,0,47,Female,China,mobile,iOS,Direct,8,1,1,0,0,0
53562,0,52,Male,US,desktop,linux,Ads,5,1,0,0,0,0
17881,0,19,Female,US,mobile,other,Seo,21,1,1,1,1,1
38395,0,42,Female,Germany,desktop,windows,Direct,2,1,1,0,0,0
33793,0,31,Female,US,desktop,windows,Ads,7,1,1,0,0,0
661,0,19,Female,US,desktop,windows,Ads,12,1,1,1,0,0
4780,1,34,Female,US,desktop,windows,Seo,3,1,1,1,0,0
76446,0,18,Female,Germany,mobile,iOS,Direct,4,1,1,1,1,0
7996,0,17,Female,China,desktop,windows,Direct,3,1,1,1,0,0
45287,0,24,Male,US,mobile,other,Direct,2,1,0,0,0,0
77006,0,34,Female,China,mobile,android,Direct,2,1,1,0,0,0
26685,0,23,Female,US,desktop,windows,Ads,6,1,0,0,0,0
57559,1,20,Male,UK,mobile,iOS,Direct,3,1,1,1,0,0
2017,0,33,Female,US,mobile,android,Direct,4,1,1,1,0,0
24050,0,21,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
32276,0,54,Female,UK,mobile,iOS,Seo,2,1,1,0,0,0
62672,0,30,Male,China,desktop,windows,Seo,4,1,0,0,0,0
64163,1,21,Female,US,desktop,mac,Ads,20,1,1,1,1,1
16411,1,26,Female,US,desktop,windows,Seo,8,1,1,0,0,0
38478,0,28,Female,Germany,mobile,android,Direct,6,1,0,0,0,0
46146,0,27,Male,US,desktop,windows,Direct,3,1,1,1,0,0
55637,1,52,Male,US,mobile,android,Seo,3,1,1,1,0,0
36766,0,24,Female,US,mobile,iOS,Seo,5,1,0,0,0,0
22756,0,26,Male,US,desktop,windows,Ads,6,1,0,0,0,0
19288,0,25,Male,UK,mobile,android,Ads,9,1,1,1,0,0
67929,1,32,Male,US,mobile,iOS,Ads,4,1,1,1,1,0
52489,0,24,Female,US,desktop,windows,Ads,2,1,0,0,0,0
17948,0,25,Female,US,mobile,iOS,Direct,10,1,1,1,0,0
67569,0,35,Female,UK,desktop,linux,Direct,7,1,1,0,0,0
17088,0,42,Male,UK,desktop,windows,Seo,3,1,1,1,0,0
7496,1,20,Male,US,desktop,windows,Seo,3,1,1,1,0,0
71272,0,36,Female,US,desktop,windows,Direct,6,1,1,1,0,0
9488,1,33,Female,China,mobile,android,Seo,7,1,1,1,0,0
54158,1,19,Male,US,mobile,android,Ads,5,1,0,0,0,0
67961,1,22,Female,US,mobile,iOS,Ads,14,1,1,1,1,1
38513,0,18,Male,China,desktop,windows,Direct,8,1,0,0,0,0
73582,0,22,Female,China,mobile,android,Direct,5,1,1,0,0,0
82103,0,23,Female,US,mobile,iOS,Direct,22,1,1,1,1,1
72701,0,17,Female,US,desktop,windows,Direct,2,1,1,0,0,0
85210,0,17,Female,US,desktop,windows,Seo,4,1,0,0,0,0
36235,1,38,Female,US,mobile,iOS,Seo,2,1,0,0,0,0
48351,0,30,Male,UK,desktop,linux,Direct,9,1,1,1,0,0
40285,0,31,Female,US,desktop,windows,Direct,7,1,1,1,0,0
74065,1,31,Male,US,mobile,android,Seo,4,1,1,1,0,0
982,1,27,Female,US,desktop,windows,Seo,4,1,0,0,0,0
14575,0,36,Female,US,mobile,other,Direct,3,1,1,1,0,0
14112,0,23,Female,US,desktop,windows,Direct,3,1,1,1,0,0
2816,0,49,Male,UK,mobile,iOS,Direct,8,1,1,1,0,0
38518,0,25,Male,US,mobile,iOS,Seo,7,1,1,1,0,0
58052,0,36,Male,Germany,desktop,windows,Ads,5,1,1,1,0,0
31425,0,18,Female,US,mobile,android,Direct,8,1,1,1,0,0
56879,0,29,Female,UK,desktop,windows,Direct,3,1,1,0,0,0
20286,0,18,Female,China,mobile,android,Direct,5,1,1,1,0,0
34578,1,27,Female,UK,mobile,android,Seo,12,1,0,0,0,0
14887,0,31,Female,US,desktop,windows,Direct,4,1,1,1,0,0
18900,0,41,Female,US,desktop,windows,Direct,11,1,1,0,0,0
11142,0,29,Female,China,desktop,windows,Direct,3,1,0,0,0,0
88579,1,42,Female,Germany,desktop,windows,Seo,13,1,1,1,1,0
77556,1,42,Female,China,mobile,android,Seo,3,1,0,0,0,0
22667,0,28,Male,US,mobile,iOS,Direct,4,1,1,0,0,0
60451,0,30,Female,UK,desktop,mac,Direct,7,1,1,1,0,0
87641,0,24,Female,China,desktop,windows,Ads,5,1,1,1,0,0
7434,1,32,Male,China,desktop,mac,Seo,3,1,1,1,0,0
7837,0,19,Female,US,mobile,android,Direct,2,1,1,0,0,0
18832,1,17,Male,UK,desktop,windows,Ads,2,1,1,0,0,0
30015,0,35,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
83137,0,28,Female,US,desktop,windows,Seo,4,1,0,0,0,0
46226,1,37,Female,US,desktop,windows,Seo,3,1,0,0,0,0
69380,0,49,Female,US,desktop,windows,Direct,3,1,1,1,0,0
25056,0,45,Female,China,mobile,iOS,Direct,4,1,1,1,1,0
10250,0,32,Female,US,mobile,android,Seo,7,1,0,0,0,0
72095,0,37,Female,US,desktop,windows,Direct,2,1,1,0,0,0
66324,1,18,Female,China,mobile,android,Seo,6,1,1,1,0,0
67578,0,24,Male,US,mobile,iOS,Seo,6,1,1,1,0,0
5391,1,20,Female,US,desktop,windows,Seo,3,1,1,1,0,0
69423,0,37,Female,US,mobile,android,Direct,4,1,1,1,1,0
43833,0,27,Female,US,desktop,windows,Seo,6,1,0,0,0,0
28118,0,24,Female,China,mobile,iOS,Direct,3,1,1,1,0,0
31937,0,36,Female,Germany,mobile,iOS,Direct,1,1,0,0,0,0
2893,1,33,Male,China,mobile,iOS,Seo,11,1,1,1,0,0
47872,1,25,Male,US,mobile,iOS,Ads,3,1,1,1,0,0
24337,0,24,Female,US,mobile,iOS,Direct,5,1,1,1,0,0
40826,0,30,Male,China,mobile,android,Direct,8,1,0,0,0,0
28748,1,23,Female,US,desktop,windows,Seo,3,1,1,0,0,0
6334,0,23,Female,US,mobile,iOS,Direct,4,1,1,1,1,0
76402,0,33,Male,US,desktop,windows,Direct,5,1,0,0,0,0
87042,1,18,Female,US,mobile,iOS,Ads,6,1,1,1,0,0
79288,0,35,Male,US,mobile,iOS,Direct,2,1,1,0,0,0
26182,0,34,Female,China,mobile,iOS,Direct,10,1,1,1,0,0
81399,1,18,Female,Germany,desktop,windows,Ads,17,1,1,0,0,0
2588,0,23,Female,UK,mobile,iOS,Direct,3,1,1,0,0,0
55050,1,45,Female,Germany,desktop,windows,Direct,5,1,0,0,0,0
19569,1,25,Female,US,desktop,windows,Seo,10,1,1,1,0,0
41737,0,17,Female,UK,desktop,windows,Direct,21,1,1,1,1,0
61615,0,44,Female,UK,mobile,iOS,Direct,3,1,0,0,0,0
40916,0,31,Female,US,mobile,iOS,Direct,2,1,0,0,0,0
68702,1,36,Female,US,mobile,other,Seo,4,1,1,1,0,0
87482,0,37,Male,US,mobile,android,Direct,7,1,1,1,1,0
38110,0,32,Female,US,desktop,linux,Direct,12,1,1,1,1,0
43964,0,36,Male,US,desktop,windows,Direct,4,1,1,1,0,0
60466,0,25,Female,US,desktop,windows,Seo,8,1,0,0,0,0
78851,1,25,Female,US,mobile,iOS,Seo,4,1,1,1,0,0
55267,1,27,Female,US,mobile,iOS,Ads,7,1,0,0,0,0
29136,1,21,Female,Germany,desktop,windows,Seo,6,1,1,1,0,0
10567,1,38,Female,US,mobile,other,Seo,5,1,1,1,0,0
53931,0,30,Female,US,mobile,android,Direct,4,1,1,1,1,0
34366,0,47,Male,UK,mobile,iOS,Direct,2,1,1,0,0,0
22671,0,18,Male,US,desktop,windows,Direct,4,1,1,1,0,0
2667,0,33,Male,UK,mobile,android,Direct,6,1,0,0,0,0
56128,1,28,Male,China,desktop,windows,Direct,1,1,0,0,0,0
21000,1,37,Female,UK,desktop,windows,Seo,3,1,1,1,0,0
21966,0,28,Female,US,desktop,windows,Ads,5,1,1,1,1,0
55473,0,38,Male,Germany,mobile,iOS,Direct,11,1,1,1,0,0
53718,0,36,Male,UK,mobile,android,Direct,3,1,1,1,0,0
61706,1,26,Female,UK,mobile,iOS,Ads,6,1,0,0,0,0
77589,0,25,Female,US,mobile,iOS,Direct,4,1,1,1,1,0
39386,1,40,Female,US,mobile,android,Ads,2,1,1,0,0,0
82464,1,28,Female,US,mobile,android,Ads,5,1,1,1,0,0
87072,0,23,Male,US,desktop,linux,Direct,11,1,0,0,0,0
26700,0,28,Male,UK,mobile,iOS,Direct,3,1,1,1,0,0
59847,1,40,Female,US,desktop,windows,Direct,5,1,0,0,0,0
75619,0,31,Female,China,desktop,windows,Direct,20,1,1,1,1,1
40187,0,24,Male,UK,desktop,mac,Direct,10,1,1,1,0,0
11505,0,26,Male,UK,mobile,android,Direct,5,1,0,0,0,0
19764,1,30,Female,US,mobile,android,Seo,4,1,1,1,0,0
48543,0,29,Male,UK,desktop,windows,Direct,3,1,1,1,0,0
57646,0,32,Female,US,mobile,iOS,Direct,3,1,1,0,0,0
29158,0,33,Male,US,mobile,iOS,Direct,3,1,1,1,0,0
14583,1,24,Female,UK,desktop,windows,Seo,4,1,1,1,1,0
58656,0,36,Male,US,desktop,windows,Direct,3,1,1,1,0,0
12374,0,18,Male,China,mobile,iOS,Direct,4,1,1,1,0,0
45366,0,38,Female,Germany,mobile,iOS,Direct,5,1,1,0,0,0
62484,1,21,Male,US,desktop,windows,Ads,4,1,1,1,0,0
46235,0,34,Female,US,desktop,windows,Seo,3,1,0,0,0,0
59752,1,39,Female,US,mobile,iOS,Seo,3,1,1,1,0,0
75205,0,42,Male,US,mobile,iOS,Direct,4,1,1,0,0,0
8503,0,22,Male,China,mobile,iOS,Direct,5,1,1,1,1,0
86215,0,27,Female,US,desktop,windows,Direct,4,1,1,0,0,0
40963,1,37,Female,US,desktop,windows,Ads,8,1,1,1,1,0
49609,0,27,Male,US,mobile,iOS,Seo,3,1,1,1,0,0
87208,0,34,Female,Germany,mobile,iOS,Direct,17,1,0,0,0,0
35745,0,24,Female,US,mobile,iOS,Direct,8,1,0,0,0,0
4644,0,36,Male,US,desktop,windows,Direct,3,1,1,1,0,0
30076,0,23,Female,US,mobile,android,Direct,4,1,0,0,0,0
18202,1,40,Female,China,mobile,iOS,Seo,3,1,0,0,0,0
29936,1,26,Male,UK,mobile,iOS,Seo,5,1,1,1,0,0
9687,1,26,Female,US,desktop,mac,Ads,3,1,1,1,0,0
81879,0,21,Male,US,desktop,windows,Ads,2,1,1,0,0,0
83614,1,23,Male,UK,desktop,windows,Ads,5,1,1,0,0,0
71297,0,28,Female,UK,mobile,iOS,Direct,3,1,0,0,0,0
24404,0,24,Male,US,mobile,android,Direct,3,1,1,1,0,0
12256,0,27,Female,US,mobile,android,Direct,5,1,1,1,0,0
82772,1,24,Female,US,mobile,android,Seo,13,1,1,1,0,0
17951,0,46,Female,US,desktop,windows,Direct,9,1,1,0,0,0
28727,0,20,Male,US,mobile,iOS,Seo,7,1,0,0,0,0
12727,1,24,Male,US,mobile,iOS,Seo,5,1,1,1,1,0
81152,0,25,Male,US,desktop,windows,Direct,3,1,1,1,0,0
46107,0,27,Male,US,mobile,iOS,Direct,4,1,0,0,0,0
17968,0,40,Male,US,mobile,android,Direct,2,1,1,0,0,0
61676,0,24,Male,US,mobile,android,Direct,3,1,1,1,0,0
64024,0,24,Male,US,desktop,mac,Direct,2,1,1,0,0,0
59002,0,20,Male,US,mobile,android,Direct,9,1,1,1,0,0
10514,0,32,Female,US,desktop,windows,Direct,4,1,1,1,0,0
81310,0,24,Female,US,desktop,windows,Seo,6,1,1,1,1,0
60163,0,37,Male,UK,desktop,windows,Direct,5,1,1,0,0,0
53808,0,23,Female,US,mobile,android,Direct,3,1,1,0,0,0
7462,1,19,Female,US,desktop,windows,Seo,3,1,1,1,0,0
64544,1,39,Male,US,mobile,iOS,Ads,7,1,1,1,0,0
41477,1,29,Male,US,desktop,windows,Ads,4,1,1,0,0,0
5930,1,17,Female,US,mobile,iOS,Seo,7,1,1,1,0,0
50878,1,47,Female,US,mobile,iOS,Seo,8,1,0,0,0,0
33515,0,35,Male,US,mobile,android,Direct,2,1,1,0,0,0
85675,1,44,Male,Germany,mobile,other,Seo,17,1,1,1,0,0
86025,0,24,Female,US,mobile,iOS,Direct,3,1,1,1,0,0
62486,1,32,Male,UK,mobile,android,Seo,3,1,1,1,0,0
46746,0,19,Female,US,mobile,other,Direct,3,1,1,1,0,0
72060,0,29,Female,US,mobile,iOS,Direct,7,1,1,1,0,0
49699,1,39,Female,China,mobile,android,Ads,8,1,1,1,0,0
102,0,25,Male,US,mobile,other,Ads,5,1,1,1,0,0
20720,0,29,Female,US,mobile,android,Direct,6,1,1,1,0,0
76431,1,37,Male,US,mobile,iOS,Ads,4,1,1,0,0,0
47619,0,26,Male,China,desktop,windows,Direct,3,1,1,1,0,0
74634,0,25,Female,US,mobile,android,Direct,14,1,1,1,0,0
63142,0,20,Female,US,desktop,windows,Direct,18,1,1,1,1,1
20689,1,31,Female,US,mobile,iOS,Ads,6,1,0,0,0,0
2225,0,39,Female,China,mobile,android,Seo,3,1,1,1,0,0
64329,1,20,Female,US,mobile,iOS,Seo,3,1,1,1,0,0
9205,0,34,Female,US,mobile,iOS,Direct,4,1,1,0,0,0
16772,0,36,Male,US,desktop,mac,Direct,5,1,1,1,0,0
52344,0,33,Male,UK,mobile,android,Seo,5,1,1,1,0,0
13774,1,24,Male,China,mobile,iOS,Ads,3,1,1,0,0,0
67088,1,29,Female,China,mobile,other,Seo,5,1,1,1,0,0
26771,0,44,Female,US,mobile,iOS,Direct,6,1,1,1,0,0
