user_id,new_user,age,sex,country,device,operative_system,source,total_pages_visited
980192,0,28,Female,China,desktop,windows,Direct,16
801009,0,28,Female,US,mobile,android,Seo,3
853717,0,28,Female,US,desktop,windows,Direct,6
944598,0,28,Female,UK,desktop,mac,Seo,7
348574,0,28,Female,UK,mobile,android,Direct,5
781370,1,28,Female,China,mobile,android,Seo,6
520662,0,28,Female,US,mobile,android,Direct,3
443892,0,28,Female,US,mobile,android,Direct,5
196946,0,28,Female,US,mobile,iOS,Direct,3
122272,0,28,Female,US,desktop,windows,Direct,3
668990,0,28,Female,US,desktop,windows,Direct,6
714996,0,28,Female,US,mobile,iOS,Direct,19
190970,1,28,Female,US,desktop,windows,Ads,3
257871,0,28,Female,China,mobile,android,Seo,6
993918,0,28,Female,US,mobile,other,Direct,7
914313,0,28,Male,China,desktop,linux,Direct,2
727576,1,28,Female,UK,mobile,iOS,Seo,4
953100,1,28,Female,US,mobile,android,Seo,5
539958,1,28,Female,US,desktop,windows,Direct,5
882974,1,28,Female,US,mobile,android,Seo,3
400775,0,28,Female,US,desktop,windows,Direct,2
736474,0,28,Female,US,desktop,mac,Direct,1
673389,0,28,Female,US,desktop,windows,Direct,3
141833,1,28,Female,US,desktop,windows,Seo,3
763094,1,28,Female,US,mobile,android,Seo,18
674138,1,28,Female,US,desktop,mac,Seo,3
921195,0,28,Female,China,desktop,windows,Direct,3
111958,0,28,Female,US,mobile,iOS,Direct,5
6666,1,28,Female,US,desktop,mac,Direct,4
363061,0,28,Female,US,mobile,iOS,Direct,4
612071,0,28,Female,US,mobile,android,Direct,3
508554,1,28,Female,US,mobile,iOS,Direct,3
209873,0,28,Female,China,desktop,windows,Direct,3
424896,0,28,Female,US,mobile,iOS,Ads,3
84367,0,28,Female,US,mobile,iOS,Direct,6
919111,1,28,Female,US,mobile,iOS,Seo,12
28444,0,28,Female,China,mobile,android,Direct,10
67221,1,28,Female,US,desktop,windows,Direct,3
912784,0,28,Female,Germany,mobile,android,Seo,2
794104,0,28,Female,UK,mobile,android,Direct,8
734160,0,28,Female,US,mobile,iOS,Direct,5
930380,0,28,Male,US,desktop,linux,Seo,5
2363,1,28,Female,China,mobile,android,Ads,14
657203,0,28,Female,US,mobile,iOS,Direct,3
427703,1,28,Female,China,mobile,iOS,Seo,7
881190,0,28,Female,US,mobile,other,Direct,3
727307,0,28,Female,China,mobile,iOS,Seo,6
149012,1,28,Female,US,mobile,other,Ads,3
855481,1,28,Female,US,mobile,iOS,Seo,9
454,0,28,Female,China,mobile,iOS,Seo,3
355602,0,28,Female,US,desktop,windows,Seo,3
955928,0,28,Female,China,desktop,windows,Seo,12
159464,0,28,Female,UK,mobile,android,Direct,2
134215,0,28,Female,China,mobile,iOS,Direct,3
790483,0,28,Female,US,desktop,windows,Direct,3
435446,1,28,Female,US,desktop,windows,Seo,7
464820,0,28,Female,US,mobile,android,Ads,6
711749,1,28,Female,UK,desktop,mac,Ads,1
353984,0,28,Female,UK,desktop,other,Seo,3
859628,0,28,Female,US,mobile,android,Direct,14
670006,0,28,Female,US,mobile,android,Direct,4
299201,1,28,Female,US,mobile,android,Ads,4
25092,1,28,Female,US,mobile,iOS,Seo,18
83273,1,28,Female,US,mobile,iOS,Direct,6
422108,1,28,Female,US,mobile,android,Direct,9
417629,0,28,Female,US,desktop,windows,Direct,4
685097,0,28,Female,US,desktop,windows,Direct,2
984307,0,28,Female,US,desktop,windows,Direct,3
911275,0,28,Female,US,desktop,windows,Direct,7
162707,0,28,Female,US,mobile,iOS,Direct,3
559237,0,28,Female,Germany,mobile,android,Ads,7
557806,0,28,Female,US,mobile,iOS,Direct,3
51621,0,28,Female,US,mobile,android,Direct,4
809810,1,28,Female,UK,mobile,iOS,Seo,8
62971,1,28,Female,UK,mobile,iOS,Ads,5
474991,0,28,Female,US,mobile,iOS,Direct,19
206225,0,28,Female,US,mobile,iOS,Direct,10
165832,1,28,Female,US,mobile,android,Seo,3
909366,0,28,Female,US,desktop,windows,Direct,4
885341,0,28,Female,China,mobile,iOS,Seo,4
722834,0,28,Female,UK,mobile,android,Ads,3
64255,0,28,Female,US,desktop,windows,Direct,7
774197,1,28,Female,UK,mobile,iOS,Ads,10
199921,0,28,Female,US,desktop,windows,Direct,7
943160,0,28,Female,China,desktop,windows,Direct,5
659858,1,28,Female,Germany,desktop,windows,Direct,13
691603,0,28,Female,US,desktop,windows,Seo,9
45307,1,28,Female,US,desktop,windows,Seo,4
46116,0,28,Female,US,desktop,windows,Direct,4
48439,0,28,Female,US,mobile,iOS,Direct,2
392867,0,28,Female,US,desktop,windows,Direct,6
996046,0,28,Female,US,mobile,android,Direct,2
244924,1,28,Male,US,desktop,linux,Ads,3
179201,0,28,Female,US,desktop,windows,Direct,8
282290,0,28,Female,Germany,mobile,iOS,Direct,8
552856,0,28,Female,Germany,desktop,windows,Direct,5
258597,1,28,Female,US,mobile,android,Seo,3
338136,1,28,Female,US,mobile,iOS,Ads,5
522385,1,28,Female,US,mobile,iOS,Direct,10
812817,1,28,Female,US,desktop,windows,Seo,2
511148,0,28,Female,US,mobile,iOS,Direct,5
743680,0,28,Female,US,desktop,windows,Seo,4
738372,0,28,Female,US,desktop,mac,Direct,5
279908,0,28,Female,US,desktop,mac,Seo,3
940900,0,28,Female,China,desktop,mac,Direct,4
209534,0,28,Female,US,desktop,windows,Direct,3
705641,1,28,Female,US,desktop,windows,Seo,6
109803,0,28,Female,US,desktop,windows,Direct,4
223604,0,28,Female,China,desktop,windows,Direct,6
313725,0,28,Female,Germany,desktop,windows,Direct,3
698507,1,28,Female,US,mobile,android,Ads,7
528978,0,28,Female,US,mobile,other,Direct,3
207363,0,28,Female,China,desktop,windows,Direct,9
993808,0,28,Female,US,desktop,windows,Direct,3
141360,1,28,Female,US,desktop,windows,Seo,4
99675,0,28,Female,US,mobile,iOS,Direct,3
894863,0,28,Female,US,desktop,windows,Direct,3
459021,0,28,Female,US,mobile,iOS,Direct,7
949681,1,28,Female,China,desktop,mac,Ads,8
269365,0,28,Male,UK,desktop,linux,Direct,3
313045,0,28,Female,US,desktop,windows,Direct,6
104287,0,28,Female,US,mobile,iOS,Direct,3
413495,1,28,Female,US,desktop,windows,Seo,6
273176,0,28,Female,China,desktop,mac,Direct,3
130867,1,28,Female,US,mobile,iOS,Direct,1
287684,1,28,Female,China,mobile,android,Seo,1
4459,1,28,Female,US,mobile,android,Ads,9
583512,0,28,Female,US,desktop,windows,Direct,3
819582,0,28,Female,UK,desktop,windows,Seo,5
623500,0,28,Female,US,mobile,iOS,Direct,5
171457,0,28,Female,UK,mobile,iOS,Direct,6
858786,0,28,Female,US,mobile,android,Direct,3
256881,0,28,Female,US,desktop,windows,Ads,3
316324,1,28,Female,US,desktop,mac,Seo,3
551919,0,28,Female,UK,desktop,windows,Direct,2
138866,0,28,Female,US,mobile,iOS,Direct,17
891197,1,28,Female,UK,mobile,iOS,Ads,8
653333,1,28,Female,US,desktop,windows,Ads,7
135194,0,28,Female,UK,mobile,iOS,Direct,2
121252,0,28,Female,US,mobile,iOS,Direct,14
339676,1,28,Female,UK,mobile,iOS,Ads,3
983701,0,28,Female,US,mobile,android,Ads,2
96065,1,28,Female,UK,desktop,windows,Seo,2
464184,0,28,Female,US,mobile,android,Direct,3
313408,0,28,Male,US,desktop,linux,Direct,6
307752,0,28,Female,UK,mobile,android,Ads,7
254240,0,28,Female,US,desktop,windows,Direct,5
205753,1,28,Female,US,desktop,windows,Seo,12
389294,1,28,Female,China,mobile,iOS,Seo,2
556954,1,28,Female,US,mobile,iOS,Seo,18
716523,0,28,Female,US,mobile,iOS,Direct,4
208533,1,28,Female,US,mobile,android,Seo,7
48110,1,28,Female,US,mobile,other,Ads,3
7340,0,28,Female,Germany,desktop,windows,Direct,3
613824,0,28,Female,US,mobile,android,Direct,9
263508,0,28,Female,UK,mobile,android,Direct,4
19961,0,28,Female,US,mobile,iOS,Direct,5
317372,1,28,Female,US,mobile,iOS,Seo,3
446233,0,28,Female,US,mobile,android,Direct,8
657461,0,28,Female,China,mobile,android,Seo,2
393994,1,28,Female,US,mobile,iOS,Seo,4
555829,0,28,Female,US,desktop,windows,Direct,3
634613,0,28,Female,US,desktop,windows,Direct,3
727374,1,28,Female,US,mobile,iOS,Seo,3
343202,1,28,Female,US,mobile,iOS,Ads,3
318190,1,28,Female,Germany,mobile,other,Ads,4
413028,0,28,Female,US,mobile,android,Direct,3
208149,1,28,Female,US,desktop,windows,Direct,7
475001,0,28,Female,China,mobile,iOS,Direct,3
250932,0,28,Female,US,mobile,android,Direct,17
951590,1,28,Female,US,desktop,windows,Seo,5
866458,0,28,Female,China,mobile,other,Direct,6
315654,1,28,Female,US,mobile,iOS,Seo,3
810795,0,28,Female,China,mobile,iOS,Direct,17
834342,1,28,Female,China,desktop,mac,Ads,5
810962,0,28,Female,UK,mobile,other,Direct,6
631260,0,28,Female,US,mobile,iOS,Direct,3
712407,1,28,Female,US,mobile,iOS,Seo,3
930634,0,28,Female,US,desktop,windows,Direct,4
790828,0,28,Female,US,mobile,android,Direct,7
982011,0,28,Female,US,mobile,android,Direct,4
204648,0,28,Female,UK,mobile,iOS,Direct,3
107797,1,28,Female,US,desktop,windows,Ads,12
757841,0,28,Female,US,desktop,windows,Direct,3
887862,0,28,Female,US,mobile,android,Ads,5
18048,1,28,Female,US,mobile,iOS,Ads,3
792013,0,28,Female,China,mobile,android,Direct,9
71545,0,28,Female,US,desktop,windows,Seo,3
630616,0,28,Female,US,desktop,windows,Direct,7
835491,0,28,Female,US,mobile,iOS,Direct,5
351992,0,28,Female,US,mobile,android,Seo,2
884166,0,28,Female,China,desktop,windows,Direct,5
88730,1,28,Female,US,mobile,iOS,Ads,6
961523,0,28,Female,US,desktop,windows,Direct,10
592962,0,27,Female,China,mobile,iOS,Direct,3
41600,0,27,Female,China,mobile,other,Direct,11
1850,0,27,Female,US,mobile,android,Seo,8
40068,0,27,Female,US,mobile,android,Direct,9
980266,1,27,Female,UK,desktop,windows,Ads,3
87566,0,27,Female,US,desktop,windows,Direct,8
258840,1,27,Female,UK,desktop,windows,Ads,5
383003,0,27,Female,UK,desktop,windows,Direct,5
206987,0,27,Female,Germany,mobile,other,Direct,2
900612,0,27,Female,US,desktop,windows,Seo,3
351659,1,27,Female,US,mobile,iOS,Seo,9
583416,1,27,Female,China,mobile,android,Seo,3
187419,1,27,Female,China,mobile,android,Seo,11
949181,0,27,Female,China,mobile,android,Direct,1
935058,1,27,Female,China,mobile,iOS,Ads,15
518613,0,27,Female,US,mobile,android,Direct,5
44405,1,27,Female,US,desktop,windows,Direct,2
232278,0,27,Female,US,mobile,other,Direct,4
291839,1,27,Female,US,mobile,other,Ads,10
428719,0,27,Female,US,desktop,mac,Direct,3
533824,0,27,Female,US,desktop,windows,Direct,4
60540,0,27,Female,US,desktop,windows,Direct,5
903330,1,27,Female,UK,mobile,iOS,Seo,4
807697,0,27,Female,China,desktop,windows,Direct,7
932644,0,27,Female,US,desktop,windows,Direct,3
971573,0,27,Female,US,desktop,windows,Direct,9
778054,0,27,Female,US,mobile,iOS,Direct,3
868890,1,27,Female,UK,desktop,windows,Ads,3
469229,0,27,Female,UK,desktop,mac,Direct,4
346585,0,27,Female,US,mobile,android,Direct,8
131143,1,27,Female,UK,mobile,android,Seo,5
716015,1,27,Female,China,desktop,windows,Seo,5
4320,0,27,Female,US,desktop,windows,Direct,5
623769,0,27,Female,US,desktop,windows,Direct,3
595137,1,27,Female,China,mobile,android,Seo,2
293106,0,27,Female,US,mobile,iOS,Ads,3
843541,0,27,Female,US,mobile,iOS,Direct,2
843982,1,27,Female,US,desktop,windows,Seo,4
223650,0,27,Female,US,desktop,windows,Direct,6
664616,0,27,Female,China,mobile,iOS,Direct,3
836166,0,27,Female,US,mobile,iOS,Direct,2
130897,0,27,Female,US,mobile,iOS,Direct,3
540141,1,27,Female,US,desktop,mac,Ads,2
155829,0,27,Female,US,desktop,windows,Direct,7
957285,1,27,Female,US,desktop,windows,Ads,3
880927,0,27,Female,US,mobile,iOS,Seo,9
250663,0,27,Female,US,mobile,android,Direct,8
411210,1,27,Female,China,desktop,windows,Seo,10
231756,0,27,Female,China,mobile,android,Direct,3
443560,1,27,Female,US,desktop,windows,Seo,3
725152,1,27,Female,US,mobile,android,Seo,10
989118,0,27,Female,US,mobile,android,Direct,6
866012,1,27,Female,China,desktop,windows,Ads,5
28999,0,27,Female,US,desktop,mac,Direct,4
637198,0,27,Female,US,mobile,iOS,Direct,2
973369,0,27,Female,China,desktop,windows,Direct,9
748412,0,27,Female,US,mobile,iOS,Direct,3
164870,0,27,Female,UK,mobile,android,Direct,2
82569,1,27,Female,US,desktop,windows,Seo,3
572907,0,27,Female,UK,desktop,mac,Direct,12
560404,1,27,Female,US,desktop,mac,Seo,4
704522,0,27,Female,US,desktop,mac,Direct,4
178123,0,27,Female,China,mobile,iOS,Direct,3
420383,1,27,Female,US,desktop,windows,Seo,3
493964,0,27,Female,US,mobile,iOS,Direct,3
21306,0,27,Female,US,mobile,iOS,Direct,2
556693,0,27,Female,US,mobile,android,Direct,8
904282,1,27,Female,China,mobile,android,Ads,5
47876,0,27,Female,China,desktop,windows,Direct,2
972779,1,27,Female,US,mobile,iOS,Ads,10
298556,1,27,Female,US,desktop,windows,Ads,5
10731,1,27,Female,UK,mobile,iOS,Ads,11
703959,0,27,Female,China,mobile,iOS,Direct,2
363224,0,27,Female,US,mobile,other,Direct,5
622818,1,27,Female,China,desktop,mac,Direct,5
162630,0,27,Female,China,mobile,android,Direct,6
510237,0,27,Female,US,desktop,windows,Direct,4
834590,1,27,Female,UK,mobile,android,Seo,9
749349,1,27,Female,China,mobile,iOS,Ads,5
672697,1,27,Female,US,desktop,windows,Direct,5
881009,1,27,Female,US,mobile,android,Seo,3
488668,0,27,Female,US,mobile,android,Direct,6
50314,1,27,Female,UK,desktop,mac,Seo,12
631416,0,27,Female,US,mobile,other,Direct,7
666810,0,27,Female,Germany,mobile,other,Direct,6
498977,0,27,Female,UK,mobile,android,Direct,1
230710,1,27,Female,US,desktop,mac,Seo,4
928414,0,27,Female,US,mobile,android,Direct,3
691344,0,27,Female,US,mobile,android,Direct,2
365463,0,27,Female,UK,mobile,iOS,Direct,2
521641,0,27,Female,US,mobile,iOS,Direct,5
755973,1,27,Female,US,desktop,windows,Seo,12
548346,0,27,Female,Germany,mobile,iOS,Direct,6
95243,1,27,Female,US,mobile,iOS,Seo,3
872015,1,27,Female,US,mobile,iOS,Seo,3
471608,1,27,Female,UK,desktop,windows,Seo,4
502180,0,27,Female,Germany,desktop,windows,Direct,5
542532,0,27,Female,US,desktop,windows,Direct,6
459863,0,27,Female,Germany,mobile,iOS,Direct,2
702666,0,27,Female,UK,desktop,windows,Direct,3
133363,0,27,Female,US,mobile,iOS,Direct,2
66979,1,27,Female,US,desktop,windows,Seo,9
911143,0,27,Female,US,desktop,windows,Direct,1
987624,0,27,Female,US,mobile,iOS,Direct,8
623349,0,27,Female,US,mobile,android,Ads,9
302098,1,27,Female,US,desktop,mac,Ads,4
467044,0,27,Female,US,mobile,iOS,Direct,2
555972,0,27,Female,UK,desktop,windows,Direct,15
842507,1,27,Female,US,mobile,android,Seo,6
337209,0,27,Female,UK,desktop,windows,Direct,3
328381,0,27,Female,China,desktop,windows,Ads,3
840218,1,27,Female,US,mobile,android,Seo,3
723027,0,27,Female,China,desktop,windows,Seo,16
516734,0,27,Female,US,mobile,other,Seo,3
421384,0,27,Female,US,desktop,windows,Direct,9
817359,0,27,Female,US,desktop,windows,Direct,3
365659,1,27,Female,US,mobile,iOS,Seo,3
753203,0,27,Female,US,mobile,iOS,Direct,3
548876,0,27,Female,Germany,mobile,other,Direct,2
275388,0,27,Female,US,mobile,iOS,Direct,12
174984,0,27,Female,US,mobile,iOS,Direct,4
895013,1,27,Female,Germany,mobile,iOS,Ads,5
680850,1,27,Female,UK,desktop,windows,Ads,9
241925,0,27,Female,US,mobile,android,Direct,7
131236,0,27,Female,US,desktop,mac,Direct,3
44358,0,27,Female,UK,desktop,windows,Direct,2
302805,0,27,Female,Germany,mobile,iOS,Direct,3
896673,0,27,Female,UK,mobile,other,Direct,12
730113,0,27,Female,UK,mobile,android,Direct,5
794657,0,27,Female,US,desktop,windows,Direct,4
994309,1,27,Female,China,mobile,iOS,Direct,1
713677,1,27,Female,US,mobile,iOS,Seo,4
782738,1,27,Female,UK,mobile,iOS,Seo,2
646003,0,27,Female,US,desktop,windows,Direct,7
26414,1,27,Female,US,mobile,android,Seo,9
719349,0,27,Female,US,desktop,windows,Direct,2
400643,0,27,Female,UK,mobile,iOS,Ads,3
336880,0,27,Female,China,mobile,android,Direct,8
850749,0,27,Female,US,mobile,android,Direct,5
917989,0,27,Female,US,mobile,iOS,Direct,2
982504,1,27,Female,US,mobile,iOS,Seo,7
706153,0,27,Female,US,mobile,android,Direct,11
328346,0,27,Female,Germany,desktop,windows,Direct,9
587729,0,27,Female,China,desktop,windows,Direct,3
550503,0,27,Female,Germany,mobile,other,Direct,1
114366,0,27,Female,US,desktop,windows,Direct,3
836788,1,27,Female,China,mobile,iOS,Seo,10
727286,1,27,Female,US,desktop,windows,Ads,3
243878,1,27,Female,Germany,desktop,mac,Ads,7
687963,0,27,Female,US,desktop,windows,Direct,4
147652,0,27,Female,UK,desktop,windows,Seo,7
28065,1,27,Female,China,mobile,android,Ads,4
586375,1,27,Male,UK,desktop,linux,Seo,2
585237,0,27,Female,US,desktop,windows,Direct,2
813196,1,27,Female,China,desktop,windows,Ads,13
422506,0,27,Female,US,desktop,windows,Ads,10
896946,0,27,Female,US,mobile,android,Direct,7
892934,0,27,Female,China,mobile,iOS,Direct,2
59604,1,27,Female,US,mobile,other,Seo,5
404257,1,27,Female,US,mobile,android,Seo,7
964879,0,27,Female,China,mobile,iOS,Direct,6
337900,1,27,Female,US,desktop,mac,Seo,4
716834,0,27,Female,UK,mobile,iOS,Direct,2
458302,0,27,Female,UK,desktop,windows,Seo,5
54485,1,27,Female,China,desktop,windows,Ads,7
767543,0,27,Female,China,desktop,windows,Seo,7
750802,1,27,Female,China,mobile,iOS,Seo,8
868507,0,27,Female,China,desktop,windows,Seo,1
977183,0,27,Female,US,mobile,android,Seo,9
266730,0,27,Female,China,mobile,iOS,Direct,3
380095,1,27,Female,US,mobile,android,Seo,6
132965,0,27,Female,US,desktop,windows,Direct,4
61552,0,27,Female,Germany,desktop,windows,Seo,3
336039,0,27,Female,US,mobile,android,Direct,4
999369,0,27,Female,US,desktop,windows,Direct,3
900652,1,27,Female,US,mobile,iOS,Direct,18
576565,1,27,Female,US,desktop,windows,Seo,9
922050,0,27,Female,US,mobile,android,Direct,6
167215,0,27,Female,China,desktop,windows,Ads,5
155022,0,27,Female,US,mobile,other,Direct,4
863461,1,27,Female,US,desktop,windows,Seo,5
411472,0,27,Female,UK,mobile,android,Direct,6
216322,0,27,Female,US,mobile,iOS,Direct,6
45123,0,27,Female,China,desktop,windows,Direct,9
341023,0,27,Female,US,desktop,windows,Direct,3
413227,1,27,Female,US,mobile,android,Seo,3
794863,0,27,Female,US,desktop,windows,Direct,4
377349,0,27,Female,China,mobile,iOS,Direct,3
543888,1,27,Female,US,mobile,android,Direct,5
788174,0,27,Female,US,mobile,android,Direct,9
413973,0,27,Female,US,desktop,windows,Direct,10
739667,1,27,Female,UK,mobile,iOS,Ads,10
90919,0,27,Female,China,mobile,other,Direct,3
838612,1,27,Female,US,mobile,iOS,Ads,8
873183,1,27,Female,US,desktop,windows,Ads,4
270522,0,27,Female,US,mobile,android,Direct,2
650470,0,27,Female,US,desktop,mac,Direct,8
800084,0,27,Female,US,mobile,other,Seo,1
339649,0,27,Female,US,mobile,android,Direct,4
633480,0,27,Female,US,desktop,windows,Direct,5
280076,0,27,Female,China,desktop,windows,Direct,9
440941,1,27,Female,US,mobile,iOS,Seo,7
132545,0,27,Female,US,desktop,windows,Direct,4
944721,0,27,Female,US,desktop,windows,Seo,4
794976,0,27,Female,China,desktop,windows,Direct,4
496869,1,27,Female,US,desktop,windows,Seo,4
868870,0,27,Female,US,mobile,android,Seo,8
203953,0,27,Male,China,desktop,linux,Ads,3
663721,0,27,Female,China,mobile,iOS,Direct,4
214887,0,27,Female,US,desktop,mac,Direct,3
117305,0,27,Female,US,desktop,windows,Direct,4
40480,0,27,Female,Germany,mobile,iOS,Direct,7
905197,0,27,Female,China,mobile,android,Direct,6
878254,0,27,Female,US,desktop,windows,Direct,7
434080,0,27,Female,US,mobile,android,Direct,7
896184,0,27,Female,China,desktop,mac,Direct,3
768648,0,27,Female,US,desktop,windows,Direct,1
341422,0,27,Female,UK,mobile,iOS,Direct,7
617350,0,27,Female,US,mobile,other,Direct,2
612023,1,27,Female,UK,mobile,android,Direct,4
93303,1,27,Female,US,mobile,android,Seo,6
526583,0,27,Female,UK,mobile,android,Seo,6
246384,1,27,Female,US,mobile,iOS,Seo,3
895128,0,27,Female,China,desktop,windows,Direct,6
563420,0,27,Female,US,desktop,windows,Direct,6
580996,0,27,Female,US,desktop,mac,Direct,3
315671,0,27,Female,US,desktop,mac,Seo,6
113160,0,27,Female,UK,mobile,android,Direct,5
510823,0,27,Female,UK,mobile,iOS,Direct,6
345001,0,27,Female,UK,desktop,windows,Direct,3
581785,0,27,Female,China,desktop,windows,Direct,3
273627,0,27,Female,UK,mobile,iOS,Direct,14
341463,1,27,Female,US,mobile,iOS,Seo,3
772017,1,27,Female,Germany,desktop,mac,Seo,2
780183,0,27,Female,US,mobile,android,Direct,3
469760,1,27,Female,US,desktop,windows,Ads,6
854573,1,27,Female,UK,mobile,android,Ads,3
813101,0,27,Female,US,desktop,mac,Direct,3
260536,1,27,Female,China,mobile,other,Seo,3
653797,1,27,Female,US,mobile,iOS,Seo,13
812933,0,27,Female,US,mobile,android,Direct,6
151458,0,27,Female,US,mobile,iOS,Direct,3
74269,0,27,Female,US,desktop,windows,Direct,4
128687,1,27,Female,China,mobile,iOS,Seo,3
451656,1,27,Female,China,mobile,iOS,Seo,8
884366,1,27,Female,US,desktop,mac,Seo,3
849460,1,27,Female,US,desktop,windows,Seo,7
413131,0,27,Female,US,mobile,android,Direct,2
888302,0,27,Female,US,mobile,android,Direct,3
155102,0,27,Female,US,mobile,iOS,Direct,3
81284,0,27,Female,US,mobile,android,Direct,3
211364,0,27,Female,China,mobile,android,Direct,4
588474,0,27,Female,China,mobile,other,Seo,7
862717,0,27,Female,US,desktop,windows,Direct,8
492799,0,27,Female,US,mobile,iOS,Direct,5
563788,0,27,Female,US,desktop,mac,Direct,13
808140,1,27,Female,US,desktop,windows,Seo,3
105434,0,27,Female,US,mobile,iOS,Seo,5
115029,0,27,Female,US,desktop,windows,Direct,3
65940,1,27,Female,US,,iOS,Seo,17
661785,0,27,,US,desktop,windows,Seo,3
277341,1,27,,US,mobile,iOS,Seo,3
916291,0,27,,US,mobile,android,Direct,8
92261,0,27,Female,UK,mobile,android,Seo,4
446256,0,27,Female,Germany,mobile,android,Seo,1
409605,0,27,Female,UK,mobile,android,Direct,6
576971,1,27,Female,US,desktop,windows,Ads,6
895267,0,27,Female,Germany,desktop,windows,Seo,16
825336,0,27,Female,US,mobile,iOS,Direct,7
441864,1,27,Female,US,desktop,windows,Ads,11
522868,1,27,Female,UK,mobile,iOS,Ads,2
396059,0,27,Female,US,desktop,windows,Seo,4
25388,1,27,Female,US,mobile,other,Seo,10
931469,0,27,Female,China,desktop,windows,Direct,5
151744,0,27,Female,UK,desktop,windows,Direct,4
13610,0,27,Female,China,desktop,mac,Direct,7
535558,0,27,Female,US,desktop,mac,Direct,6
389763,0,27,Female,UK,mobile,android,Direct,3
52310,0,27,Female,US,desktop,windows,Direct,8
46775,0,27,Female,UK,mobile,android,Direct,4
336299,0,27,Female,US,desktop,mac,Direct,3
971840,0,27,Male,US,desktop,linux,Direct,12
426146,0,27,Female,UK,desktop,windows,Direct,4
832626,0,27,Female,UK,mobile,iOS,Direct,3
267670,0,27,Female,UK,mobile,iOS,Seo,3
90563,1,27,Female,UK,mobile,iOS,Seo,8
606498,1,27,Female,UK,mobile,android,Seo,21
305426,1,27,Female,UK,mobile,android,Direct,3
7248,1,27,Female,China,desktop,windows,Seo,4
351139,1,27,Female,US,desktop,windows,Seo,5
692094,0,27,Female,US,mobile,iOS,Direct,2
329524,0,27,Female,US,mobile,other,Direct,3
222562,0,27,Female,US,desktop,windows,Direct,4
160164,0,27,Female,China,mobile,iOS,Direct,5
420695,1,27,Female,US,mobile,android,Direct,4
489487,1,27,Female,US,desktop,windows,Ads,3
214554,0,27,Female,UK,desktop,windows,Direct,9
644225,0,27,Female,US,mobile,android,Direct,5
125227,1,27,Female,US,desktop,windows,Seo,3
800430,0,27,Female,US,desktop,windows,Seo,8
521307,1,27,Female,China,desktop,windows,Direct,19
79123,0,27,Female,US,mobile,android,Direct,3
408121,0,27,Female,US,mobile,iOS,Seo,5
394569,1,27,Female,China,mobile,iOS,Seo,3
51555,0,27,Female,Germany,desktop,windows,Direct,5
709040,1,27,Female,China,mobile,iOS,Seo,4
588822,0,27,Female,China,mobile,iOS,Direct,7
463078,1,27,Female,US,mobile,android,Ads,15
940664,0,27,Female,China,mobile,android,Direct,4
105676,1,27,Female,US,mobile,android,Seo,14
1592,0,27,Female,US,desktop,mac,Ads,6
553339,0,27,Female,US,mobile,android,Seo,5
171175,0,27,Female,US,mobile,iOS,Direct,3
854595,0,27,Female,UK,desktop,mac,Ads,3
88709,0,27,Female,US,mobile,other,Ads,3
3427,0,27,Female,UK,mobile,iOS,Direct,5
577079,0,27,Female,US,mobile,iOS,Direct,25
862818,1,27,Female,US,mobile,iOS,Ads,6
843764,1,27,Female,US,desktop,windows,Seo,4
478725,0,27,Female,China,desktop,mac,Direct,5
677128,1,27,Female,China,mobile,iOS,Seo,3
252421,1,27,Female,UK,mobile,iOS,Seo,4
214268,1,27,Female,US,mobile,iOS,Seo,3
111367,0,27,Female,US,desktop,mac,Seo,1
293597,0,27,Female,US,desktop,windows,Ads,7
803956,0,27,Female,UK,mobile,android,Seo,4
509838,0,27,Female,US,desktop,windows,Direct,7
122408,1,27,Female,US,desktop,windows,Ads,11
896430,0,27,Female,US,desktop,windows,Direct,9
305497,0,27,Female,US,mobile,iOS,Direct,2
466115,1,27,Female,US,mobile,iOS,Seo,4
210391,1,27,Female,US,desktop,windows,Seo,3
434134,1,27,Female,US,desktop,windows,Direct,8
226086,1,27,Female,US,desktop,windows,Seo,7
415015,0,27,Female,US,desktop,windows,Direct,4
450695,0,27,Female,China,desktop,windows,Direct,8
671627,1,27,Female,China,mobile,iOS,Seo,6
290752,0,27,Female,China,desktop,windows,Direct,15
664519,1,27,Female,US,mobile,iOS,Seo,12
496502,0,27,Female,US,mobile,android,Direct,7
561104,0,27,Female,US,mobile,android,Seo,3
780596,0,27,Female,US,mobile,other,Direct,6
923684,1,27,Female,US,desktop,windows,Seo,2
660582,1,27,Female,China,desktop,windows,Seo,2
36838,1,27,Female,US,mobile,iOS,Direct,12
122068,1,27,Female,China,desktop,windows,Seo,5
152492,1,27,Female,US,mobile,iOS,Ads,3
171120,1,27,Female,China,mobile,other,Seo,2
184832,0,27,Female,China,mobile,iOS,Direct,3
363125,0,27,Female,China,mobile,other,Direct,6
614853,1,27,Female,US,desktop,windows,Seo,11
494855,0,27,Female,China,desktop,windows,Ads,7
243327,0,27,Female,US,desktop,windows,Direct,6
417952,1,27,Female,US,desktop,windows,Seo,6
582971,0,27,Female,US,mobile,iOS,Direct,7
302505,1,27,Female,UK,desktop,windows,Seo,3
630822,0,27,Female,China,mobile,iOS,Direct,5
115683,1,27,Female,US,mobile,iOS,Ads,8
51690,0,27,Female,China,desktop,windows,Direct,6
